timeInMillies;delay;received;axisA;axisB
1565436999909 ;66 ;0 ;0.0 ;2596.830351835912
1565436999929 ;20 ;100191 ;5009.55 ;2730.6493605599057
1565436999988 ;59 ;0 ;0.0 ;2594.1168925319103
1565436999989 ;1 ;0 ;0.0 ;2464.4110479053147
1565437000036 ;47 ;0 ;0.0 ;2341.190495510049
1565437000037 ;1 ;100175 ;100175.0 ;7496.499391787178
1565437000058 ;21 ;0 ;0.0 ;7121.67442219782
1565437000115 ;57 ;0 ;0.0 ;6765.590701087928
1565437000135 ;20 ;0 ;0.0 ;6427.311166033532
1565437000183 ;48 ;100226 ;2088.0416666666665 ;6215.842537556417
1565437000186 ;3 ;0 ;0.0 ;5905.050410678596
1565437000206 ;20 ;0 ;0.0 ;5609.797890144666
1565437000253 ;47 ;100139 ;2130.6170212765956 ;5441.445733599359
1565437000274 ;21 ;0 ;0.0 ;5169.373446919391
1565437000331 ;57 ;0 ;0.0 ;4910.904774573422
1565437000350 ;19 ;0 ;0.0 ;4665.359535844751
1565437000386 ;36 ;100186 ;2782.9444444444443 ;4578.562319286431
1565437000406 ;20 ;0 ;0.0 ;4349.63420332211
1565437000467 ;61 ;100223 ;1643.0 ;4218.626177366531
1565437000487 ;20 ;0 ;0.0 ;4007.6948684982044
1565437000530 ;43 ;0 ;0.0 ;3807.3101250732943
1565437000550 ;20 ;0 ;0.0 ;3616.9446188196293
1565437000606 ;56 ;200345 ;3577.589285714286 ;3624.3915608109783
1565437000610 ;4 ;0 ;0.0 ;3443.171982770429
1565437000631 ;21 ;0 ;0.0 ;3271.013383631908
1565437000698 ;67 ;0 ;0.0 ;3107.4627144503124
1565437000717 ;19 ;100171 ;5272.1578947368425 ;3229.5715731876307
1565437000772 ;55 ;0 ;0.0 ;3068.092994528249
1565437000822 ;50 ;0 ;0.0 ;2914.688344801837
1565437000823 ;1 ;100132 ;100132.0 ;8039.05919071964
1565437000843 ;20 ;0 ;0.0 ;7637.106231183658
1565437000912 ;69 ;0 ;0.0 ;7255.250919624475
1565437000932 ;20 ;100181 ;5009.05 ;7156.122584169567
1565437000980 ;48 ;0 ;0.0 ;6798.316454961088
1565437001000 ;20 ;0 ;0.0 ;6458.400632213034
1565437001035 ;35 ;100163 ;2861.8 ;6286.101653233962
1565437001055 ;20 ;0 ;0.0 ;5971.796570572264
1565437001096 ;41 ;0 ;0.0 ;5673.206742043651
1565437001117 ;21 ;0 ;0.0 ;5389.546404941468
1565437001159 ;42 ;100142 ;2384.3333333333335 ;5245.56031276457
1565437001160 ;1 ;0 ;0.0 ;4983.282297126341
1565437001180 ;20 ;0 ;0.0 ;4734.118182270025
1565437001239 ;59 ;0 ;0.0 ;4497.412273156524
1565437001291 ;52 ;100174 ;1926.423076923077 ;4373.932347757807
1565437001311 ;20 ;0 ;0.0 ;4155.235730369917
1565437001361 ;50 ;0 ;0.0 ;3947.473943851421
1565437001381 ;20 ;0 ;0.0 ;3750.1002466588498
1565437001421 ;40 ;200335 ;5008.375 ;3826.1939185364336
1565437001441 ;20 ;0 ;0.0 ;3634.8842226096117
1565437001461 ;20 ;0 ;0.0 ;3453.140011479131
1565437001528 ;67 ;100233 ;1496.0149253731342 ;3359.220638556392
1565437001547 ;19 ;0 ;0.0 ;3191.2596066285723
1565437001611 ;64 ;0 ;0.0 ;3031.6966262971437
1565437001612 ;1 ;0 ;0.0 ;2880.1117949822865
1565437001633 ;21 ;100185 ;4770.714285714285 ;2987.196430797082
1565437001707 ;74 ;0 ;0.0 ;2837.836609257228
1565437001766 ;59 ;100176 ;1697.8983050847457 ;2785.307847483037
1565437001787 ;21 ;0 ;0.0 ;2646.0424551088854
1565437001854 ;67 ;0 ;0.0 ;2513.740332353441
1565437001874 ;20 ;100175 ;5008.75 ;2651.6717367884003
1565437001916 ;42 ;0 ;0.0 ;2519.08814994898
1565437001937 ;21 ;0 ;0.0 ;2393.133742451531
1565437001975 ;38 ;100177 ;2636.2368421052633 ;2412.226362808179
1565437001995 ;20 ;0 ;0.0 ;2291.6150446677702
1565437002052 ;57 ;0 ;0.0 ;2177.0342924343818
1565437002072 ;20 ;0 ;0.0 ;2068.1825778126627
1565437002106 ;34 ;200381 ;5893.558823529412 ;2274.9607554235777
1565437002126 ;20 ;0 ;0.0 ;2161.2127176523986
1565437002182 ;56 ;0 ;0.0 ;2053.1520817697788
1565437002201 ;19 ;0 ;0.0 ;1950.49447768129
1565437002242 ;41 ;100182 ;2443.4634146341464 ;1981.5730914095489
1565437002262 ;20 ;0 ;0.0 ;1882.4944368390716
1565437002332 ;70 ;100204 ;1431.4857142857143 ;1863.7110683805768
1565437002352 ;20 ;0 ;0.0 ;1770.5255149615477
1565437002395 ;43 ;0 ;0.0 ;1681.9992392134704
1565437002415 ;20 ;0 ;0.0 ;1597.8992772527968
1565437002472 ;57 ;100150 ;1757.017543859649 ;1610.4789209617172
1565437002473 ;1 ;0 ;0.0 ;1529.9549749136313
1565437002493 ;20 ;0 ;0.0 ;1453.4572261679498
1565437002547 ;54 ;0 ;0.0 ;1380.7843648595522
1565437002568 ;21 ;0 ;0.0 ;1311.7451466165744
1565437002616 ;48 ;200345 ;4173.854166666667 ;1465.8344243734648
1565437002636 ;20 ;0 ;0.0 ;1392.5427031547915
1565437002687 ;51 ;0 ;0.0 ;1322.915567997052
1565437002707 ;20 ;100154 ;5007.7 ;1520.3329474919362
1565437002751 ;44 ;0 ;0.0 ;1444.3163001173393
1565437002772 ;21 ;0 ;0.0 ;1372.1004851114724
1565437002808 ;36 ;100162 ;2782.277777777778 ;1449.9311333705186
1565437002812 ;4 ;0 ;0.0 ;1377.4345767019927
1565437002833 ;21 ;0 ;0.0 ;1308.562847866893
1565437002903 ;70 ;0 ;0.0 ;1243.1347054735484
1565437002923 ;20 ;100174 ;5008.7 ;1444.593759673555
1565437002964 ;41 ;0 ;0.0 ;1372.3640716898774
1565437002984 ;20 ;0 ;0.0 ;1303.7458681053836
1565437003024 ;40 ;0 ;0.0 ;1238.5585747001144
1565437003025 ;1 ;100308 ;100308.0 ;6455.99906701774
1565437003045 ;20 ;0 ;0.0 ;6133.199113666853
1565437003104 ;59 ;0 ;0.0 ;5826.53915798351
1565437003125 ;21 ;0 ;0.0 ;5535.212200084336
1565437003157 ;32 ;100239 ;3132.46875 ;5423.318366395908
1565437003177 ;20 ;0 ;0.0 ;5152.152448076113
1565437003235 ;58 ;0 ;0.0 ;4894.5448256723075
1565437003236 ;1 ;100147 ;100147.0 ;9920.712321230796
1565437003256 ;20 ;0 ;0.0 ;9424.676705169255
1565437003301 ;45 ;0 ;0.0 ;8953.442869910792
1565437003322 ;21 ;0 ;0.0 ;8505.770726415252
1565437003356 ;34 ;100179 ;2946.4411764705883 ;8235.558041487679
1565437003376 ;20 ;0 ;0.0 ;7823.780139413294
1565437003432 ;56 ;0 ;0.0 ;7432.59113244263
1565437003452 ;20 ;0 ;0.0 ;7060.961575820498
1565437003489 ;37 ;100206 ;2708.2702702702704 ;6850.454037570014
1565437003509 ;20 ;0 ;0.0 ;6507.931335691514
1565437003579 ;70 ;0 ;0.0 ;6182.534768906938
1565437003603 ;24 ;100143 ;4172.625 ;6093.019872566854
1565437003668 ;65 ;0 ;0.0 ;5788.368878938511
1565437003687 ;19 ;0 ;0.0 ;5498.950434991586
1565437003736 ;49 ;200378 ;4089.3469387755104 ;5439.23169949335
1565437003737 ;1 ;0 ;0.0 ;5167.270114518682
1565437003757 ;20 ;0 ;0.0 ;4908.906608792748
1565437003778 ;20 ;0 ;0.0 ;4663.46127835311
1565437003856 ;79 ;100200 ;1268.3544303797469 ;4497.0437107712305
1565437003932 ;76 ;0 ;0.0 ;4272.191525232669
1565437003953 ;20 ;0 ;0.0 ;4058.581948971035
1565437003997 ;45 ;100171 ;2226.0222222222224 ;3972.8119158499685
1565437003998 ;1 ;0 ;0.0 ;3774.1713200574695
1565437004018 ;20 ;0 ;0.0 ;3585.462754054596
1565437004056 ;38 ;0 ;0.0 ;3406.1896163518663
1565437004058 ;2 ;100193 ;50096.5 ;5872.538030271115
1565437004079 ;21 ;0 ;0.0 ;5578.911128757559
1565437004142 ;63 ;0 ;0.0 ;5299.965572319681
1565437004208 ;66 ;100210 ;1518.3333333333333 ;5114.879574405452
1565437004229 ;21 ;0 ;0.0 ;4859.135595685179
1565437004280 ;51 ;100231 ;1965.313725490196 ;4719.616380400405
1565437004300 ;20 ;0 ;0.0 ;4483.635561380385
1565437004320 ;20 ;0 ;0.0 ;4259.453783311366
1565437004366 ;46 ;0 ;0.0 ;4046.481094145798
1565437004386 ;20 ;200374 ;10018.7 ;4371.457039438508
1565437004430 ;44 ;0 ;0.0 ;4152.884187466583
1565437004431 ;1 ;0 ;0.0 ;3945.2399780932537
1565437004451 ;20 ;0 ;0.0 ;3747.9779791885912
1565437004490 ;39 ;100187 ;2568.897435897436 ;3695.78420843429
1565437004511 ;21 ;0 ;0.0 ;3510.9949980125757
1565437004568 ;57 ;0 ;0.0 ;3335.445248111947
1565437004571 ;3 ;0 ;0.0 ;3168.6729857063497
1565437004591 ;20 ;100083 ;5004.15 ;3273.6156522105057
1565437004668 ;77 ;0 ;0.0 ;3109.9348695999806
1565437004688 ;20 ;0 ;0.0 ;2954.4381261199815
1565437004733 ;45 ;100242 ;2227.6 ;2923.95832507714
1565437004754 ;21 ;0 ;0.0 ;2777.760408823283
1565437004790 ;36 ;0 ;0.0 ;2638.872388382119
1565437004811 ;21 ;100164 ;4769.714285714285 ;2757.9663629479755
1565437004869 ;58 ;0 ;0.0 ;2620.068044800577
1565437004889 ;20 ;0 ;0.0 ;2489.0646425605482
1565437004922 ;33 ;100152 ;3034.909090909091 ;2524.3434678487884
1565437004942 ;20 ;0 ;0.0 ;2398.1262944563487
1565437005007 ;65 ;100178 ;1541.2 ;2359.335769207216
1565437005026 ;19 ;0 ;0.0 ;2241.3689807468554
1565437005081 ;55 ;0 ;0.0 ;2129.3005317095126
1565437005082 ;1 ;0 ;0.0 ;2022.8355051240371
1565437005103 ;21 ;0 ;0.0 ;1921.6937298678354
1565437005151 ;48 ;100179 ;2087.0625 ;1935.4544381112858
1565437005171 ;20 ;0 ;0.0 ;1838.6817162057214
1565437005191 ;20 ;0 ;0.0 ;1746.7476303954354
1565437005225 ;34 ;100168 ;2946.1176470588234 ;1814.4690724050756
1565437005245 ;20 ;0 ;0.0 ;1723.745618784822
1565437005300 ;55 ;0 ;0.0 ;1637.5583378455808
1565437005320 ;20 ;0 ;0.0 ;1555.6804209533018
1565437005366 ;46 ;100136 ;2176.8695652173915 ;1592.4684822854992
1565437005378 ;12 ;0 ;0.0 ;1512.8450581712243
1565437005461 ;83 ;100210 ;1207.3493975903614 ;1500.747510398998
1565437005519 ;58 ;0 ;0.0 ;1425.710134879048
1565437005539 ;20 ;0 ;0.0 ;1354.4246281350956
1565437005576 ;37 ;100164 ;2707.135135135135 ;1429.1841933144008
1565437005596 ;20 ;0 ;0.0 ;1357.7249836486808
1565437005667 ;71 ;0 ;0.0 ;1289.8387344662467
1565437005688 ;21 ;200437 ;9544.619047619048 ;1727.6951686702525
1565437005736 ;48 ;0 ;0.0 ;1641.3104102367402
1565437005756 ;20 ;0 ;0.0 ;1559.244889724903
1565437005795 ;39 ;100241 ;2570.2820512820513 ;1616.5606479377132
1565437005814 ;19 ;0 ;0.0 ;1535.7326155408275
1565437005881 ;67 ;0 ;0.0 ;1458.945984763786
1565437005882 ;1 ;0 ;0.0 ;1385.9986855255968
1565437005902 ;20 ;100189 ;5009.45 ;1580.3540144072117
1565437005955 ;53 ;0 ;0.0 ;1501.336313686851
1565437005976 ;21 ;0 ;0.0 ;1426.2694980025085
1565437006009 ;33 ;100175 ;3035.6060606060605 ;1514.724763134281
1565437006029 ;20 ;0 ;0.0 ;1438.9885249775668
1565437006088 ;59 ;0 ;0.0 ;1367.0390987286885
1565437006089 ;1 ;0 ;0.0 ;1298.6871437922541
1565437006109 ;20 ;100206 ;5010.3 ;1497.4527866026415
1565437006169 ;60 ;0 ;0.0 ;1422.5801472725093
1565437006190 ;21 ;0 ;0.0 ;1351.4511399088838
1565437006226 ;36 ;100251 ;2784.75 ;1430.4443723871238
1565437006246 ;20 ;0 ;0.0 ;1358.9221537677677
1565437006304 ;58 ;0 ;0.0 ;1290.9760460793793
1565437006324 ;20 ;0 ;0.0 ;1226.4272437754103
1565437006357 ;33 ;100165 ;3035.3030303030305 ;1324.8586726552203
1565437006365 ;8 ;0 ;0.0 ;1258.6157390224594
1565437006385 ;20 ;0 ;0.0 ;1195.6849520713363
1565437006440 ;55 ;100215 ;1822.090909090909 ;1231.80022599887
1565437006459 ;19 ;0 ;0.0 ;1170.2102146989266
1565437006522 ;63 ;0 ;0.0 ;1111.6997039639803
1565437006543 ;21 ;100195 ;4771.190476190476 ;1307.2300069863325
1565437006584 ;41 ;0 ;0.0 ;1241.8685066370158
1565437006588 ;4 ;0 ;0.0 ;1179.775081305165
1565437006608 ;20 ;0 ;0.0 ;1120.7863272399068
1565437006664 ;56 ;0 ;0.0 ;1064.7470108779114
1565437006684 ;20 ;100159 ;5007.95 ;1275.0859761234894
1565437006704 ;20 ;0 ;0.0 ;1211.331677317315
1565437006757 ;53 ;0 ;0.0 ;1150.7650934514493
1565437006777 ;20 ;100134 ;5006.7 ;1356.7373650946663
1565437006820 ;43 ;0 ;0.0 ;1288.9004968399329
1565437006840 ;20 ;0 ;0.0 ;1224.4554719979362
1565437006892 ;52 ;100153 ;1926.0192307692307 ;1264.6021315964201
1565437006911 ;19 ;0 ;0.0 ;1201.372025016599
1565437006980 ;69 ;0 ;0.0 ;1141.3034237657691
1565437007000 ;20 ;200323 ;10016.15 ;1611.4040420511647
1565437007050 ;50 ;0 ;0.0 ;1530.8338399486063
1565437007071 ;21 ;0 ;0.0 ;1454.292147951176
1565437007113 ;42 ;100176 ;2385.1428571428573 ;1507.1113751400835
1565437007134 ;21 ;0 ;0.0 ;1431.7558063830793
1565437007186 ;52 ;0 ;0.0 ;1360.1680160639253
1565437007206 ;20 ;0 ;0.0 ;1292.159615260729
1565437007244 ;38 ;100183 ;2636.3947368421054 ;1366.3092522262243
1565437007264 ;20 ;0 ;0.0 ;1297.993789614913
1565437007317 ;53 ;0 ;0.0 ;1233.0941001341675
1565437007318 ;1 ;0 ;0.0 ;1171.4393951274592
1565437007338 ;20 ;0 ;0.0 ;1112.8674253710863
1565437007377 ;39 ;100197 ;2569.153846153846 ;1192.4426775843133
1565437007397 ;20 ;0 ;0.0 ;1132.8205437050976
1565437007454 ;57 ;0 ;0.0 ;1076.1795165198428
1565437007455 ;1 ;100141 ;100141.0 ;6292.9494880622715
1565437007475 ;20 ;0 ;0.0 ;5978.302013659158
1565437007534 ;59 ;0 ;0.0 ;5679.3869129762
1565437007554 ;20 ;0 ;0.0 ;5395.417567327389
1565437007614 ;60 ;100213 ;1670.2166666666667 ;5213.552829311897
1565437007633 ;19 ;0 ;0.0 ;4952.875187846303
1565437007718 ;85 ;0 ;0.0 ;4705.231428453988
1565437007719 ;1 ;100178 ;100178.0 ;9742.496172820762
1565437007739 ;20 ;0 ;0.0 ;9255.371364179724
1565437007759 ;20 ;0 ;0.0 ;8792.602795970739
1565437007820 ;61 ;200318 ;3283.901639344262 ;8525.809584558741
1565437007839 ;19 ;0 ;0.0 ;8099.5191053308035
1565437007893 ;54 ;0 ;0.0 ;7694.5431500642635
1565437007963 ;70 ;0 ;0.0 ;7309.81599256105
1565437007964 ;1 ;100187 ;100187.0 ;12217.325192932996
1565437008019 ;55 ;0 ;0.0 ;11606.458933286347
1565437008095 ;76 ;100186 ;1318.2368421052631 ;11095.516873048622
1565437008115 ;20 ;0 ;0.0 ;10540.741029396191
1565437008182 ;67 ;0 ;0.0 ;10013.703977926381
1565437008202 ;20 ;200339 ;10016.95 ;10040.226673766905
1565437008262 ;60 ;0 ;0.0 ;9538.21534007856
1565437008316 ;54 ;0 ;0.0 ;9061.30457307463
1565437008317 ;1 ;100229 ;100229.0 ;13883.449870736687
1565437008338 ;21 ;0 ;0.0 ;13189.277377199853
1565437008408 ;70 ;0 ;0.0 ;12529.813508339861
1565437008429 ;21 ;100166 ;4769.809523809524 ;12154.365439439158
1565437008493 ;64 ;0 ;0.0 ;11546.6471674672
1565437008512 ;19 ;0 ;0.0 ;10969.31480909384
1565437008549 ;37 ;100166 ;2707.189189189189 ;10563.332710175422
1565437008552 ;3 ;0 ;0.0 ;10035.166074666651
1565437008572 ;20 ;0 ;0.0 ;9533.407770933318
1565437008644 ;72 ;0 ;0.0 ;9056.737382386653
1565437008698 ;54 ;100220 ;1855.9259259259259 ;8701.580825158158
1565437008718 ;20 ;0 ;0.0 ;8266.50178390025
1565437008774 ;56 ;0 ;0.0 ;7853.176694705238
1565437008775 ;1 ;100174 ;100174.0 ;12732.83364944366
1565437008796 ;21 ;0 ;0.0 ;12096.191966971477
1565437008849 ;53 ;0 ;0.0 ;11491.382368622904
1565437008869 ;20 ;0 ;0.0 ;10916.813250191759
1565437008924 ;55 ;100266 ;1823.0181818181818 ;10466.920913041024
1565437008925 ;1 ;0 ;0.0 ;9943.574867388972
1565437008945 ;20 ;0 ;0.0 ;9446.396124019524
1565437008995 ;50 ;0 ;0.0 ;8974.076317818548
1565437008996 ;1 ;100155 ;100155.0 ;13796.688291401304
1565437009052 ;56 ;0 ;0.0 ;13106.85387683124
1565437009073 ;21 ;0 ;0.0 ;12451.511182989678
1565437009143 ;70 ;200380 ;2862.5714285714284 ;11979.59727797553
1565437009204 ;61 ;0 ;0.0 ;11380.617414076754
1565437009225 ;21 ;0 ;0.0 ;10811.586543372916
