%time osc_out lvdt_outp lvdt_outn probe_position U_topDesign.soutput_fx U_topDesign.detect_p U_topDesign.detect_n U_topDesign.pga_out_p U_topDesign.pga_out_n U_topDesign.adc_out_p U_topDesign.adc_out_n
0.000530003214 0.5 0.322351529595 -0.350391952759 0.0828685592859 903.16015625 0.37867217056 0.557025526935 0.386238330209 0.568122706061 29135 29687
0.000530122423 0.5 0.320431275586 -0.34831426766 0.0828870255621 903.986328125 0.377980622348 0.556700383366 0.385526743448 0.567785832077 29135 29687
0.000530241632 0.5 0.318522433285 -0.346248929517 0.0829054917221 904.8125 0.37729615331 0.55635307165 0.384833703683 0.567437659113 29135 29687
0.000530360841 0.5 0.316624934654 -0.344195865267 0.0829239577659 905.638671875 0.376618660876 0.555983988111 0.384157288968 0.567076774258 29135 29687
0.00053048005 0.5 0.314738712503 -0.342155001658 0.0829424236933 906.46484375 0.375947908824 0.555593389118 0.383461518763 0.566667699718 29135 29687
0.000530599259 0.5 0.312863699596 -0.340126266496 0.0829608895044 907.291015625 0.375283660064 0.555181523928 0.382776333535 0.566240872062 29135 29687
0.000530718468 0.5 0.310999829542 -0.338109587393 0.0829793551991 908.1171875 0.37462582676 0.554748784884 0.382115376683 0.56581042456 29135 29687
0.000530837677 0.5 0.309147035901 -0.336104893016 0.0829978207774 908.943359375 0.3739743034 0.554295540546 0.381460980099 0.565359172884 29135 29687
0.000530956886 0.5 0.307305253068 -0.334112111829 0.0830162862394 909.76953125 0.373328909758 0.553822078726 0.380807114833 0.564881565652 29135 29687
0.000531076095 0.5 0.30547441539 -0.332131173349 0.0830347515849 910.595703125 0.372689363446 0.553328579106 0.380129926893 0.564354220428 29135 29687
0.000531195304 0.5 0.303654458041 -0.330162006884 0.0830532168139 911.421875 0.372055540354 0.552815373738 0.379492424428 0.563840610529 29135 29687
0.000531314513 0.5 0.301845316144 -0.32820454279 0.0830716819265 912.248046875 0.371427438544 0.552282911012 0.37887222842 0.563318816504 29135 29687
0.000531433722 0.5 0.300046925644 -0.326258711209 0.0830901469225 913.07421875 0.370804830893 0.551731408354 0.378226345753 0.562746299001 29135 29687
0.000531552931 0.5 0.298259222429 -0.324324443325 0.083108611802 913.900390625 0.370187473965 0.551161061174 0.377586690821 0.562155420037 29135 29687
0.00053167214 0.5 0.296482143208 -0.322401670105 0.0831270765649 914.7265625 0.369575220174 0.550572155077 0.376950585074 0.561543943072 29135 29687
0.000531791349 0.5 0.294715624624 -0.320490323553 0.0831455412113 915.552734375 0.368967963048 0.549965011204 0.376330700213 0.560924976052 29135 29687
0.000531910558 0.5 0.292959604139 -0.31859033545 0.083164005741 916.37890625 0.368365591917 0.549339940974 0.375713962246 0.560285875706 29135 29687
0.000532029767 0.5 0.291214019144 -0.316701638608 0.0831824701541 917.205078125 0.367768143581 0.548697397811 0.375151398369 0.559678094108 29135 29687
0.000532148976 0.5 0.289478807846 -0.314824165613 0.0832009344506 918.03125 0.367175389801 0.548037564706 0.374525156599 0.558984199352 29135 29687
0.000532268185 0.5 0.287753908374 -0.312957850078 0.0832193986303 918.857421875 0.36658701755 0.547360534518 0.373913717174 0.558283085482 29135 29687
0.000532387394 0.5 0.28603925967 -0.311102625384 0.0832378626933 919.68359375 0.366003046465 0.546666727491 0.37333870334 0.557596784406 29135 29687
0.000532506603 0.5 0.284334800595 -0.309258425935 0.0832563266396 920.509765625 0.365423383499 0.545956445961 0.372749732718 0.556875317371 29135 29687
0.000532625812 0.5 0.282640470815 -0.307425185896 0.0832747904691 921.3359375 0.364847863592 0.54522991509 0.372170208806 0.55614248593 29135 29687
0.000532745021 0.5 0.280956209914 -0.305602840453 0.0832932541818 922.162109375 0.364276220698 0.544487253946 0.371551070701 0.555349622326 29135 29687
0.00053286423 0.5 0.279281958276 -0.303791324547 0.0833117177776 922.98828125 0.363708369534 0.543728757314 0.370983645353 0.554588440924 29135 29687
0.000532983439 0.5 0.277617656198 -0.301990574136 0.0833301812567 923.814453125 0.363144331894 0.542954822061 0.370416892486 0.553808284357 29135 29687
0.000533102648 0.5 0.275963244772 -0.300200524929 0.0833486446188 924.640625 0.362583831438 0.542165541983 0.369812964479 0.552971682817 29135 29687
0.000533221857 0.5 0.274318665002 -0.298421113646 0.0833671078641 925.466796875 0.362026784091 0.541361198263 0.369256565197 0.552163712507 29135 29687
0.000533341066 0.5 0.272683858679 -0.296652276754 0.0833855709924 926.29296875 0.361473219481 0.540542180957 0.368704278865 0.551341325588 29135 29687
0.000533460275 0.5 0.271058767504 -0.294893951726 0.0834040340038 927.119140625 0.360922996548 0.539708704665 0.36814663029 0.550495409791 29135 29687
0.000533579484 0.5 0.26944333396 -0.29314607578 0.0834224968982 927.9453125 0.360375974529 0.538860979563 0.367591151074 0.549633854765 29135 29687
0.000533698693 0.5 0.267837500436 -0.291408587132 0.0834409596756 928.771484375 0.359831991171 0.537999189672 0.367024560451 0.54874373311 29135 29687
0.000533817902 0.5 0.266241210102 -0.289681423741 0.0834594223359 929.59765625 0.359290927104 0.537123557284 0.366469375521 0.547847910447 29135 29687
0.000533937111 0.5 0.264654406024 -0.287964524558 0.0834778848792 930.423828125 0.35875282332 0.536234460492 0.365949216465 0.546970350817 29135 29687
0.00053405632 0.5 0.263077032048 -0.286257828274 0.0834963473055 931.25 0.35821760418 0.535332156249 0.365411017034 0.54605832754 29135 29687
0.000534175529 0.5 0.261509031913 -0.284561274569 0.0835148096146 932.076171875 0.357684890273 0.534416593278 0.364817031014 0.545074429355 29135 29687
0.000534294738 0.5 0.259950350134 -0.282874802854 0.0835332718066 932.90234375 0.357154741745 0.53348815545 0.364319628483 0.54417135605 29135 29687
0.000534413947 0.5 0.258400931114 -0.281198353528 0.0835517338814 933.728515625 0.356627144958 0.532547148497 0.363765225728 0.54319585038 29135 29687
0.000534533156 0.5 0.256860720026 -0.279531866718 0.083570195839 934.5546875 0.356101761915 0.531593549481 0.363198264948 0.542192675838 29135 29687
0.000534652365 0.5 0.25532966193 -0.277875283532 0.0835886576795 935.380859375 0.355578694155 0.53062777074 0.362699500654 0.541242903741 29135 29687
0.000534771574 0.5 0.253807702652 -0.276228544802 0.0836071194027 936.20703125 0.355057951533 0.529650128721 0.362173019716 0.540250934159 29135 29687
0.000534890783 0.5 0.252294787901 -0.274591592338 0.0836255810086 937.033203125 0.354539218041 0.528660609839 0.361612599164 0.539210852723 29135 29687
0.000535009992 0.5 0.250790864147 -0.272964367671 0.0836440424972 937.859375 0.354022462306 0.527659481034 0.361100738179 0.538205462677 29135 29687
0.000535129201 -0.0432487017455 -0.269663916358 0.292925955017 0.0836625038685 938.685546875 0.354510304029 0.52563865222 0.361518576141 0.536195968202 29135 29687
0.00053524841 -0.650990414679 -0.848659500929 0.922490729491 0.0836809651225 939.51171875 0.358148532635 0.522628748623 0.36509414937 0.533145927043 29135 29687
0.000535367619 -0.500174634407 -0.699544324872 0.760363875228 0.0836994262591 940.337890625 0.363347786277 0.519674872892 0.370420795537 0.530120329726 29135 29687
0.000535486828 -0.455800367914 -0.652979661042 0.709742019953 0.0837178872784 941.1640625 0.367762557043 0.516779901952 0.374960971331 0.527183025445 29135 29687
0.000535606037 -0.538901428779 -0.728488451052 0.791860502531 0.0837363481802 941.990234375 0.37223700576 0.51394071877 0.379528187999 0.524311124077 29135 29687
